task_id,method,run,test_score,cv_score
190412,TPEBO,8,0.7,0.8777777777777779
190412,TPEBO,9,0.9,0.8222222222222222
190412,TPEBO,10,0.7,0.7666666666666667
190412,TPEBO,11,0.7,0.8
190412,TPEBO,12,0.9,0.8333333333333334
190412,TPEBO,13,0.7,0.788888888888889
190412,TPEBO,14,0.6,0.8111111111111111
190412,TPEBO,15,0.7,0.9111111111111111
190412,TPEBO,16,0.7,0.8666666666666666
190412,TPEBO,17,0.8,0.8444444444444444
190412,TPEBO,18,0.7,0.8111111111111111
190412,TPEBO,19,0.7,0.8777777777777779
190412,TPEC,0,0.8,0.7666666666666667
190412,TPEC,1,0.7,0.8333333333333333
190412,TPEC,2,0.7,0.8111111111111111
190412,TPEC,3,0.7,0.7777777777777778
190412,TPEC,4,0.7,0.7444444444444445
190412,TPEC,5,0.7,0.7777777777777778
190412,TPEC,6,0.8,0.7666666666666667
190412,TPEC,7,0.7,0.8
190412,TPEC,8,0.7,0.8555555555555557
190412,TPEC,9,0.7,0.788888888888889
190412,TPEC,10,0.6,0.7555555555555555
190412,TPEC,11,0.7,0.7666666666666666
190412,TPEC,12,0.7,0.7666666666666666
190412,TPEC,13,0.8,0.7111111111111111
190412,TPEC,14,0.6,0.7777777777777779
190412,TPEC,15,0.7,0.8444444444444444
190412,TPEC,16,0.8,0.8111111111111111
190412,TPEC,17,0.6,0.7777777777777778
190412,TPEC,18,0.7,0.8
190412,TPEC,19,0.7,0.8555555555555555
359954,EA,0,0.6486486486486487,0.691786283891547
359954,EA,1,0.6621621621621622,0.6176577808156756
359954,EA,2,0.5540540540540541,0.5393255866940078
359954,EA,3,0.5675675675675675,0.549920255183413
359954,EA,4,0.5945945945945946,0.5936773752563227
359954,EA,5,0.5675675675675675,0.5695602642971064
359954,EA,6,0.6351351351351351,0.6539986329460014
359954,EA,7,0.5405405405405406,0.5709273182957393
359954,EA,8,0.5945945945945946,0.6117224880382774
359954,EA,9,0.5675675675675675,0.5982000455684666
359954,EA,10,0.5945945945945946,0.5558783321941216
359954,EA,11,0.581081081081081,0.6041922989291411
359954,EA,12,0.581081081081081,0.5876395534290271
359954,EA,13,0.5405405405405406,0.5286511733880155
359954,EA,14,0.527027027027027,0.5181590339485076
359954,EA,15,0.6081081081081081,0.5981544771018455
359954,EA,16,0.4864864864864865,0.563488266119845
359954,EA,17,0.6216216216216216,0.577056277056277
359954,EA,18,0.527027027027027,0.5740487582592845
359954,EA,19,0.6351351351351351,0.6298929141034404
359954,Random,0,0.6621621621621622,0.6752335383914331
359954,Random,1,0.6351351351351351,0.6872863978127136
359954,Random,2,0.6486486486486487,0.6812143996354523
359954,Random,3,0.6081081081081081,0.6525974025974025
359954,Random,4,0.6756756756756757,0.676805650489861
359954,Random,5,0.6216216216216216,0.6812941444520393
359954,Random,6,0.6621621621621622,0.6677147413989519
359954,Random,7,0.6486486486486487,0.6783208020050125
359954,Random,8,0.6621621621621622,0.6767031214399636
359954,Random,9,0.7027027027027027,0.6631578947368422
359954,Random,10,0.6486486486486487,0.6615516062884483
359954,Random,11,0.6351351351351351,0.6812599681020732
359954,Random,12,0.6486486486486487,0.661574390521759
359954,Random,13,0.6756756756756757,0.6737867395762132
359954,Random,14,0.6081081081081081,0.67220323536113
359954,TPEBO,0,0.6486486486486487,0.687263613579403
359954,TPEBO,1,0.6621621621621622,0.6947482342219184
359954,TPEBO,2,0.6216216216216216,0.6466165413533835
359954,TPEBO,3,0.6756756756756757,0.7025404420141261
359954,TPEBO,4,0.6351351351351351,0.690293916609706
359954,TPEBO,5,0.6216216216216216,0.6888585099111415
359954,TPEBO,6,0.6486486486486487,0.6918432444748235
359954,TPEBO,7,0.6216216216216216,0.6964114832535885
359954,TPEBO,8,0.6351351351351351,0.6782752335383915
359954,TPEBO,9,0.6351351351351351,0.7039644565960355
359954,TPEBO,10,0.6621621621621622,0.6796764638869901
359954,TPEBO,11,0.6351351351351351,0.6827751196172249
359954,TPEBO,12,0.6216216216216216,0.6706425153793575
359954,TPEBO,13,0.6081081081081081,0.5980975165185691
359954,TPEBO,14,0.6486486486486487,0.6828776486671224
359954,TPEBO,15,0.6486486486486487,0.6888129414445203
359954,TPEBO,16,0.6621621621621622,0.6994303941672364
359954,TPEBO,17,0.6486486486486487,0.6615857826384143
359954,TPEBO,18,0.6081081081081081,0.685771246297562
359954,TPEBO,19,0.6486486486486487,0.67220323536113
359954,TPEC,0,0.6891891891891891,0.6600592390066073
359954,TPEC,1,0.6081081081081081,0.6025290498974709
359954,TPEC,2,0.5675675675675675,0.5257120072909547
359954,TPEC,3,0.6081081081081081,0.6057871952608794
359954,TPEC,4,0.5135135135135135,0.5407723855092277
359954,TPEC,5,0.5675675675675675,0.5604579630895421
359954,TPEC,6,0.6351351351351351,0.632820688083846
359954,TPEC,7,0.6081081081081081,0.62842333105491
359954,TPEC,8,0.581081081081081,0.5618705855547961
359954,TPEC,9,0.6351351351351351,0.6209273182957393
359954,TPEC,10,0.5540540540540541,0.5347459557985874
359954,TPEC,11,0.581081081081081,0.6026771474139896
359954,TPEC,12,0.6081081081081081,0.5861244019138756
359954,TPEC,13,0.5135135135135135,0.5105377079061288
359954,TPEC,14,0.4864864864864865,0.49698108908635225
359954,TPEC,15,0.5540540540540541,0.543814080656186
359954,TPEC,16,0.6756756756756757,0.5983595352016404
359954,TPEC,17,0.6216216216216216,0.5619275461380726
359954,TPEC,18,0.527027027027027,0.56950330371383
359954,TPEC,19,0.5675675675675675,0.5679881521986785
359955,EA,0,0.7733333333333333,0.7711885019347706
359955,EA,1,0.7866666666666666,0.7905362078496407
359955,EA,2,0.76,0.7622553897180764
359955,EA,3,0.76,0.7711442786069652
359955,EA,4,0.76,0.7622553897180764
359955,EA,5,0.7466666666666667,0.7667108899944721
359955,EA,6,0.76,0.7815146489773357
359955,EA,7,0.76,0.7652183526810393
359955,EA,8,0.7333333333333333,0.7740961857379768
359955,EA,9,0.7466666666666667,0.7741404090657823
359955,EA,10,0.76,0.7622553897180764
359955,EA,11,0.7333333333333333,0.7785627418463239
359955,EA,12,0.76,0.7666998341625207
359955,EA,13,0.76,0.7622553897180764
359955,EA,14,0.76,0.7622553897180764
359955,EA,15,0.76,0.7622553897180764
359955,EA,16,0.76,0.7622553897180764
359955,EA,17,0.76,0.7726478717523493
359955,EA,18,0.76,0.7622553897180764
359955,EA,19,0.8,0.791984521835268
359955,Random,0,0.7733333333333333,0.8023991155334439
359955,Random,1,0.7733333333333333,0.7994140409065782
359955,Random,2,0.7733333333333333,0.8023991155334439
359955,Random,3,0.7733333333333333,0.8038032061912659
359955,Random,4,0.7733333333333333,0.7920287451630736
359955,Random,5,0.7733333333333333,0.7949474847982311
359955,Random,6,0.7866666666666666,0.7935544499723604
359955,Random,7,0.7733333333333333,0.8038916528468768
359955,Random,8,0.76,0.8053952459922609
359955,Random,9,0.7733333333333333,0.8053178551686015
359955,Random,10,0.7733333333333333,0.7979767827529021
359955,Random,11,0.7733333333333333,0.7994140409065782
359955,Random,12,0.7733333333333333,0.7949032614704257
359955,Random,13,0.7733333333333333,0.790480928689884
359955,Random,14,0.76,0.797943615257048
359955,TPEBO,0,0.7733333333333333,0.797943615257048
359955,TPEBO,1,0.7733333333333333,0.8053841901603096
359955,TPEBO,2,0.7733333333333333,0.797844112769486
359955,TPEBO,3,0.7733333333333333,0.7994693200663351
359955,TPEBO,4,0.7733333333333333,0.7963847429519072
359955,TPEBO,5,0.7733333333333333,0.7993034825870647
359955,TPEBO,6,0.7733333333333333,0.7993366500829188
359955,TPEBO,7,0.7733333333333333,0.8008181315644002
359955,TPEBO,8,0.7733333333333333,0.7978662244333885
359955,TPEBO,9,0.7733333333333333,0.7934660033167497
359955,TPEBO,10,0.7733333333333333,0.8054063018242124
359955,TPEBO,11,0.7733333333333333,0.8082587064676618
359955,TPEBO,12,0.7733333333333333,0.8023991155334438
359955,TPEBO,13,0.7733333333333333,0.7993919292426754
359955,TPEBO,14,0.76,0.8128026533996682
359955,TPEBO,15,0.7733333333333333,0.7950027639579879
359955,TPEBO,16,0.7733333333333333,0.8009176340519625
359955,TPEBO,17,0.7733333333333333,0.8008070757324489
359955,TPEBO,18,0.7733333333333333,0.7994029850746269
359955,TPEBO,19,0.7733333333333333,0.7949364289662797
359955,TPEC,0,0.7733333333333333,0.7756440022111664
359955,TPEC,1,0.7866666666666666,0.7845660585959093
359955,TPEC,2,0.76,0.7622553897180764
359955,TPEC,3,0.76,0.7711442786069652
359955,TPEC,4,0.76,0.7637479270315091
359955,TPEC,5,0.76,0.7637368711995578
359955,TPEC,6,0.76,0.7815146489773357
359955,TPEC,7,0.76,0.7637479270315091
359955,TPEC,8,0.7333333333333333,0.7740961857379768
359955,TPEC,9,0.7466666666666667,0.7771475953565505
359955,TPEC,10,0.76,0.7622553897180764
359955,TPEC,11,0.76,0.7756108347153123
359955,TPEC,12,0.7866666666666666,0.7890215588723052
359955,TPEC,13,0.76,0.7622553897180764
359955,TPEC,14,0.76,0.7622553897180764
359955,TPEC,15,0.76,0.7622553897180764
359955,TPEC,16,0.76,0.7622553897180764
359955,TPEC,17,0.76,0.7726478717523493
359955,TPEC,18,0.76,0.7622553897180764
359955,TPEC,19,0.8,0.791984521835268
359959,EA,0,0.5878378378378378,0.5660377358490567
359959,EA,1,0.581081081081081,0.5532075471698114
359959,EA,2,0.6081081081081081,0.558490566037736
359959,EA,3,0.5135135135135135,0.5328301886792453
359959,EA,4,0.581081081081081,0.5411320754716982
359959,EA,5,0.5202702702702703,0.5320754716981132
359959,EA,6,0.6148648648648649,0.5690566037735849
359959,EA,7,0.6013513513513513,0.5426415094339623
359959,EA,8,0.5540540540540541,0.5418867924528302
359959,EA,9,0.5675675675675675,0.5132075471698113
359959,EA,10,0.5202702702702703,0.5464150943396227
359959,EA,11,0.6148648648648649,0.5554716981132075
359959,EA,12,0.527027027027027,0.5358490566037736
359959,EA,13,0.6148648648648649,0.56
359959,EA,14,0.6081081081081081,0.5411320754716982
359959,EA,15,0.5878378378378378,0.5426415094339623
359959,EA,16,0.5608108108108109,0.5479245283018868
359959,EA,17,0.6081081081081081,0.5486792452830189
359959,EA,18,0.5405405405405406,0.5532075471698112
359959,EA,19,0.5743243243243243,0.5630188679245283
359959,Random,0,0.5743243243243243,0.5713207547169812
359959,Random,1,0.6148648648648649,0.5599999999999999
359959,Random,2,0.5878378378378378,0.5622641509433962
359959,Random,3,0.6148648648648649,0.5690566037735849
359959,Random,4,0.6148648648648649,0.5660377358490566
359959,Random,5,0.5540540540540541,0.5683018867924529
359959,Random,6,0.5608108108108109,0.5713207547169812
359959,Random,7,0.5945945945945946,0.5630188679245284
359959,Random,8,0.5945945945945946,0.5637735849056604
359959,Random,9,0.5878378378378378,0.5539622641509434
359959,Random,10,0.5540540540540541,0.5683018867924529
359959,Random,11,0.5945945945945946,0.5728301886792453
359959,Random,12,0.581081081081081,0.5645283018867925
359959,Random,13,0.581081081081081,0.5630188679245284
359959,Random,14,0.6081081081081081,0.5630188679245284
359959,TPEBO,0,0.5540540540540541,0.5713207547169812
359959,TPEBO,1,0.6081081081081081,0.5713207547169811
359959,TPEBO,2,0.5878378378378378,0.5766037735849057
359959,TPEBO,3,0.6013513513513513,0.5735849056603773
359959,TPEBO,4,0.581081081081081,0.569811320754717
359959,TPEBO,5,0.6013513513513513,0.5720754716981131
359959,TPEBO,6,0.5878378378378378,0.5750943396226416
359959,TPEBO,7,0.6148648648648649,0.5615094339622642
359959,TPEBO,8,0.6148648648648649,0.5660377358490566
359959,TPEBO,9,0.6081081081081081,0.5720754716981131
359959,TPEBO,10,0.6081081081081081,0.5690566037735849
359959,TPEBO,11,0.6081081081081081,0.5637735849056603
359959,TPEBO,12,0.581081081081081,0.5683018867924529
359959,TPEBO,13,0.5945945945945946,0.5660377358490566
359959,TPEBO,14,0.5945945945945946,0.5675471698113207
359959,TPEBO,15,0.5675675675675675,0.5728301886792453
359959,TPEBO,16,0.6013513513513513,0.569811320754717
359959,TPEBO,17,0.6216216216216216,0.5630188679245284
359959,TPEBO,18,0.6351351351351351,0.5667924528301886
359959,TPEBO,19,0.581081081081081,0.5781132075471699
359959,TPEC,0,0.5608108108108109,0.5547169811320753
359959,TPEC,1,0.6148648648648649,0.5433962264150943
359959,TPEC,2,0.6283783783783784,0.5615094339622642
359959,TPEC,3,0.5405405405405406,0.5486792452830189
359959,TPEC,4,0.5608108108108109,0.5245283018867924
359959,TPEC,5,0.6351351351351351,0.550188679245283
359959,TPEC,6,0.581081081081081,0.5539622641509434
359959,TPEC,7,0.5135135135135135,0.5343396226415094
359959,TPEC,8,0.5540540540540541,0.5290566037735849
359959,TPEC,9,0.6013513513513513,0.5637735849056604
359959,TPEC,10,0.5743243243243243,0.5358490566037736
359959,TPEC,11,0.6148648648648649,0.550188679245283
359959,TPEC,12,0.581081081081081,0.5486792452830189
359959,TPEC,13,0.6148648648648649,0.5539622641509434
359959,TPEC,14,0.5743243243243243,0.539622641509434
359959,TPEC,15,0.6013513513513513,0.5471698113207547
359959,TPEC,16,0.5608108108108109,0.5298113207547169
359959,TPEC,17,0.6013513513513513,0.5411320754716982
359959,TPEC,18,0.5608108108108109,0.5411320754716982
359959,TPEC,19,0.5472972972972973,0.5532075471698114
359969,EA,0,0.5196078431372549,0.5172534125881273
359969,EA,1,0.4803921568627451,0.4722130186878452
359969,EA,2,0.4411764705882353,0.444424224142052
359969,EA,3,0.42810457516339867,0.43225577803382836
359969,EA,4,0.44607843137254904,0.45550209263645813
359969,EA,5,0.44607843137254904,0.4487807652175634
359969,EA,6,0.5032679738562091,0.49128015943268866
359969,EA,7,0.45588235294117646,0.45623051804085046
359969,EA,8,0.46568627450980393,0.46276673078920166
359969,EA,9,0.4852941176470588,0.47239219913920855
359969,EA,10,0.434640522875817,0.443332327812861
359969,EA,11,0.4722222222222222,0.47566343746239603
359969,EA,12,0.4542483660130719,0.4574999464271879
359969,EA,13,0.4297385620915033,0.44061099380038937
359969,EA,14,0.41830065359477125,0.4173628659641211
359969,EA,15,0.4803921568627451,0.4662183034397042
359969,EA,16,0.4493464052287582,0.45332225612419663
359969,EA,17,0.477124183006536,0.4698526830088469
359969,EA,18,0.47875816993464054,0.4647645845799314
359969,EA,19,0.4869281045751634,0.48565221189777985
359969,Random,0,0.5915032679738562,0.5760948222289256
359969,Random,1,0.5261437908496732,0.5415914586805264
359969,Random,2,0.5147058823529411,0.5221560666676557
359969,Random,3,0.5604575163398693,0.5544817366162753
359969,Random,4,0.5326797385620915,0.5441346012781649
359969,Random,5,0.5277777777777778,0.5372317856560033
359969,Random,6,0.565359477124183,0.5661088500637105
359969,Random,7,0.5179738562091504,0.5257912704339068
359969,Random,8,0.5343137254901961,0.5390494699588395
359969,Random,9,0.545751633986928,0.5455863420648774
359969,Random,10,0.5686274509803921,0.5550293331750875
359969,Random,11,0.5375816993464052,0.5450405587397037
359969,Random,12,0.5326797385620915,0.532148137891473
359969,Random,13,0.5964052287581699,0.5684729770494072
359969,Random,14,0.5866013071895425,0.5677465297180752
359969,TPEBO,0,0.6013071895424836,0.6104247747057204
359969,TPEBO,1,0.6111111111111112,0.6111522110735826
359969,TPEBO,2,0.6029411764705882,0.6042530219186979
359969,TPEBO,3,0.6062091503267973,0.624044796761235
359969,TPEBO,4,0.6143790849673203,0.6236879194133035
359969,TPEBO,5,0.5065359477124183,0.5099869612017454
359969,TPEBO,6,0.6143790849673203,0.6182370094172761
359969,TPEBO,7,0.6111111111111112,0.6127854400635621
359969,TPEBO,8,0.6078431372549019,0.6245937120354207
359969,TPEBO,9,0.6062091503267973,0.6265904119501987
359969,TPEBO,10,0.5898692810457516,0.6165993297629115
359969,TPEBO,11,0.5555555555555556,0.5539417226708602
359969,TPEBO,12,0.6094771241830066,0.623136861226636
359969,TPEBO,13,0.6209150326797386,0.611516341356068
359969,TPEBO,14,0.6127450980392157,0.6185989967872797
359969,TPEBO,15,0.6094771241830066,0.6180523892649975
359969,TPEBO,16,0.6029411764705882,0.6153299013765741
359969,TPEBO,17,0.6062091503267973,0.6158751901834828
359969,TPEBO,18,0.6111111111111112,0.6162375072323296
359969,TPEBO,19,0.5718954248366013,0.5655620777020065
359969,TPEC,0,0.5261437908496732,0.5236099503668502
359969,TPEC,1,0.4803921568627451,0.46639863776701923
359969,TPEC,2,0.4297385620915033,0.43407263813955643
359969,TPEC,3,0.434640522875817,0.4297129651150332
359969,TPEC,4,0.4362745098039216,0.4491467087336871
359969,TPEC,5,0.46078431372549017,0.4596781345452328
359969,TPEC,6,0.4591503267973856,0.47130343475902947
359969,TPEC,7,0.4852941176470588,0.46912722471404483
359969,TPEC,8,0.4591503267973856,0.46294970254726364
359969,TPEC,9,0.49019607843137253,0.46422209804319126
359969,TPEC,10,0.4199346405228758,0.4358865311356942
359969,TPEC,11,0.4738562091503268,0.4742102131208883
359969,TPEC,12,0.4722222222222222,0.47766145609254745
359969,TPEC,13,0.4264705882352941,0.42935196678155974
359969,TPEC,14,0.4395424836601307,0.43062254904384895
359969,TPEC,15,0.4493464052287582,0.4520557948474494
359969,TPEC,16,0.45098039215686275,0.42898866069618274
359969,TPEC,17,0.45588235294117646,0.4493277024186888
359969,TPEC,18,0.4477124183006536,0.44696555350605205
359969,TPEC,19,0.47875816993464054,0.4716660814867197
359970,EA,0,0.5242914979757085,0.531007315700619
359970,EA,1,0.46963562753036436,0.4899268429938098
359970,EA,2,0.46963562753036436,0.4677546426561621
359970,EA,3,0.4706477732793522,0.46629150253235785
359970,EA,4,0.4706477732793522,0.4655036578503095
359970,EA,5,0.46963562753036436,0.4649409116488464
359970,EA,6,0.5060728744939271,0.5167135621834553
359970,EA,7,0.4757085020242915,0.48272369161508166
359970,EA,8,0.4706477732793522,0.4793472144063028
359970,EA,9,0.4706477732793522,0.4722566122678672
359970,EA,10,0.46356275303643724,0.4649409116488464
359970,EA,11,0.4716599190283401,0.4693303320202589
359970,EA,12,0.4686234817813765,0.4646032639279685
359970,EA,13,0.458502024291498,0.45942599887450764
359970,EA,14,0.4564777327935223,0.45413618458075405
359970,EA,15,0.4665991902834008,0.46426561620709067
359970,EA,16,0.4645748987854251,0.4603263927968486
359970,EA,17,0.46356275303643724,0.4619020821609454
359970,EA,18,0.4686234817813765,0.46539110861001687
359970,EA,19,0.4716599190283401,0.4889138998311761
359970,Random,0,0.5688259109311741,0.5655599324704559
359970,Random,1,0.569838056680162,0.5708497467642093
359970,Random,2,0.541497975708502,0.5360720315137872
359970,Random,3,0.5475708502024291,0.544625773776027
359970,Random,4,0.5404858299595142,0.5375351716375916
359970,Random,5,0.5384615384615384,0.5366347777152505
359970,Random,6,0.5445344129554656,0.5409116488463703
359970,Random,7,0.5890688259109311,0.589420371412493
359970,Random,8,0.5263157894736842,0.5290939786156443
359970,Random,9,0.5759109311740891,0.5705120990433314
359970,Random,10,0.5546558704453441,0.54946539110861
359970,Random,11,0.5435222672064778,0.5396736072031514
359970,Random,12,0.5323886639676113,0.5295441755768148
359970,Random,13,0.5253036437246964,0.5251547552054024
359970,Random,14,0.5748987854251012,0.5689364096792346
359970,TPEBO,0,0.5334008097165992,0.5466516601012943
359970,TPEBO,1,0.6558704453441295,0.6467079347214406
359970,TPEBO,2,0.6487854251012146,0.6296004501969612
359970,TPEBO,3,0.6275303643724697,0.6237478897017444
359970,TPEBO,4,0.645748987854251,0.6432189082723692
359970,TPEBO,5,0.6619433198380567,0.6480585256049523
359970,TPEBO,6,0.49291497975708504,0.5008441193021947
359970,TPEBO,7,0.6447368421052632,0.6489589195272931
359970,TPEBO,8,0.6649797570850202,0.6472706809229037
359970,TPEBO,9,0.5080971659919028,0.5119864940911649
359970,TPEBO,10,0.4797570850202429,0.4964546989307822
359970,TPEBO,11,0.6589068825910931,0.6499718626899268
359970,TPEBO,12,0.5455465587044535,0.541586944288126
359970,TPEBO,13,0.5819838056680162,0.5812042768711312
359970,TPEBO,14,0.6578947368421053,0.6481710748452448
359970,TPEBO,15,0.6578947368421053,0.6472706809229039
359970,TPEBO,16,0.5546558704453441,0.5493528418683173
359970,TPEBO,17,0.5890688259109311,0.5882948790095666
359970,TPEBO,18,0.5445344129554656,0.5473269555430501
359970,TPEC,0,0.5182186234817814,0.5254924029262803
359970,TPEC,1,0.4645748987854251,0.4868880135059088
359970,TPEC,2,0.46558704453441296,0.4646032639279685
359970,TPEC,3,0.4706477732793522,0.4767585818795723
359970,TPEC,4,0.46558704453441296,0.4634777715250422
359970,TPEC,5,0.46963562753036436,0.465053460889139
359970,TPEC,6,0.48785425101214575,0.48801350590883513
359970,TPEC,7,0.4716599190283401,0.4660664040517727
359970,TPEC,8,0.4706477732793522,0.4639279684862127
359970,TPEC,9,0.4645748987854251,0.4899268429938098
359970,TPEC,10,0.4686234817813765,0.46415306696679803
359970,TPEC,11,0.4676113360323887,0.4661789532920652
359970,TPEC,12,0.4665991902834008,0.46426561620709067
359970,TPEC,13,0.46558704453441296,0.4586381541924592
359970,TPEC,14,0.46356275303643724,0.4592009003939223
359970,TPEC,15,0.4676113360323887,0.4633652222847496
359970,TPEC,16,0.4676113360323887,0.4826111423747889
359970,TPEC,17,0.4574898785425101,0.4619020821609454
359970,TPEC,18,0.4716599190283401,0.46471581316826105
359970,TPEC,19,0.4625506072874494,0.46640405177265054
359974,EA,0,0.5714285714285714,0.5424288519796872
359974,EA,1,0.5551020408163265,0.5281276945132952
359974,EA,2,0.5387755102040817,0.5213257455838938
359974,EA,3,0.5428571428571428,0.5165612669585429
359974,EA,4,0.5469387755102041,0.5156521783893278
359974,EA,5,0.5244897959183673,0.5165625538902658
359974,EA,6,0.563265306122449,0.5435572337145225
359974,EA,7,0.5469387755102041,0.5235915175756265
359974,EA,8,0.5326530612244897,0.5231410914725331
359974,EA,9,0.5469387755102041,0.5338025486395845
359974,EA,10,0.5346938775510204,0.5204086780379954
359974,EA,11,0.5306122448979592,0.5158794505316315
359974,EA,12,0.5408163265306123,0.5154297965875718
359974,EA,13,0.5265306122448979,0.5133791995799456
359974,EA,14,0.5346938775510204,0.5088443095739998
359974,EA,15,0.5428571428571428,0.5147461784562483
359974,EA,16,0.5265306122448979,0.5185959060128024
359974,EA,17,0.5469387755102041,0.5269993127784598
359974,EA,18,0.5346938775510204,0.5170140095387379
359974,EA,19,0.5510204081632653,0.5319879749099792
359974,Random,0,0.6204081632653061,0.5993699182283583
359974,Random,1,0.5897959183673469,0.5680658188360475
359974,Random,2,0.5836734693877551,0.5558113975821127
359974,Random,3,0.5857142857142857,0.5678341711258852
359974,Random,4,0.6020408163265306,0.5837115625667596
359974,Random,5,0.5836734693877551,0.5698682954074555
359974,Random,6,0.6081632653061224,0.6048113229400728
359974,Random,7,0.5918367346938775,0.5553488743208217
359974,Random,8,0.5897959183673469,0.5703272152599217
359974,Random,9,0.5918367346938775,0.5723639134049382
359974,Random,10,0.563265306122449,0.5442403370731569
359974,Random,11,0.6020408163265306,0.5893822985115348
359974,Random,12,0.6183673469387755,0.5807629446027371
359974,Random,13,0.5959183673469388,0.5630632578419185
359974,Random,14,0.5959183673469388,0.5628421629718857
359974,TPEBO,0,0.6959183673469388,0.672194553190175
359974,TPEBO,1,0.5775510204081633,0.5480903220160558
359974,TPEBO,2,0.689795918367347,0.6615274335235419
359974,TPEBO,3,0.5857142857142857,0.570552685697813
359974,TPEBO,4,0.689795918367347,0.6662857348766218
359974,TPEBO,5,0.6836734693877551,0.6601591677155161
359974,TPEBO,6,0.6857142857142857,0.6640163594760643
359974,TPEBO,7,0.6693877551020408,0.6338414139776228
359974,TPEBO,8,0.6938775510204082,0.6730941184646391
359974,TPEBO,9,0.6938775510204082,0.6724135889694508
359974,TPEBO,10,0.6714285714285714,0.6522208580745957
359974,TPEBO,11,0.6755102040816326,0.6426947320736847
359974,TPEBO,12,0.6326530612244898,0.6277253996566465
359974,TPEBO,13,0.7,0.6692376988631246
359974,TPEBO,14,0.6020408163265306,0.5809917610631086
359974,TPEBO,15,0.5551020408163265,0.526090738981934
359974,TPEBO,16,0.6816326530612244,0.6667441399563987
359974,TPEBO,17,0.6469387755102041,0.6068511097212248
359974,TPEBO,18,0.6795918367346939,0.6699161692675557
359974,TPEBO,19,0.6877551020408164,0.666968323462567
359974,TPEC,0,0.563265306122449,0.5471935879913827
359974,TPEC,1,0.5551020408163265,0.5222338046077304
359974,TPEC,2,0.5530612244897959,0.5142931784897085
359974,TPEC,3,0.5489795918367347,0.5251790765492728
359974,TPEC,4,0.5469387755102041,0.5099801555128294
359974,TPEC,5,0.5224489795918368,0.5217808046411905
359974,TPEC,6,0.563265306122449,0.5319872027509452
359974,TPEC,7,0.5428571428571428,0.5231385176090868
359974,TPEC,8,0.5489795918367347,0.5211007899186917
359974,TPEC,9,0.5448979591836735,0.5326700487232351
359974,TPEC,10,0.5346938775510204,0.5174587731422496
359974,TPEC,11,0.5387755102040817,0.5151981488774094
359974,TPEC,12,0.5510204081632653,0.526318525896927
359974,TPEC,13,0.5346938775510204,0.5120186553622584
359974,TPEC,14,0.5204081632653061,0.5056712507174644
359974,TPEC,15,0.5306122448979592,0.5149726784395181
359974,TPEC,16,0.5285714285714286,0.5142877733764714
359974,TPEC,17,0.5326530612244897,0.5172428259991094
359974,TPEC,18,0.5326530612244897,0.5167872521691235
359974,TPEC,19,0.5489795918367347,0.5244972601223614
359977,EA,0,0.7048549437537004,0.7012713865830805
359977,EA,1,0.6817643576080521,0.6808111726874954
359977,EA,2,0.6583777383066903,0.6582950945429522
359977,EA,3,0.6583777383066903,0.6582950945429522
359977,EA,4,0.6583777383066903,0.6582950945429522
359977,EA,5,0.6583777383066903,0.6582950945429522
359977,EA,6,0.6761397276494967,0.6767981162278899
359977,EA,7,0.6696269982238011,0.6702850205467002
359977,EA,8,0.6583777383066903,0.6582950945429522
359977,EA,9,0.6583777383066903,0.6582950945429522
359977,EA,10,0.6583777383066903,0.6582950945429522
359977,EA,11,0.6583777383066903,0.6582950945429522
359977,EA,12,0.6583777383066903,0.6582950945429522
359977,EA,13,0.6583777383066903,0.6582950945429522
359977,EA,14,0.6583777383066903,0.6582950945429522
359977,EA,15,0.6583777383066903,0.6582950945429522
359977,EA,16,0.6678507992895204,0.6689363376886422
359977,EA,17,0.6583777383066903,0.6582950945429522
359977,EA,18,0.6765837773830669,0.6776862281387005
359977,EA,19,0.6678507992895204,0.6687059866203003
359977,Random,0,0.7391947898164595,0.7335898866739663
359977,Random,1,0.7371225577264654,0.7376194594778823
359977,Random,2,0.7249851983422143,0.7249881320896394
359977,Random,3,0.7183244523386619,0.7213367419144028
359977,Random,4,0.7015985790408525,0.702669338513107
359977,Random,5,0.7251332149200711,0.7264519018951869
359977,Random,6,0.7101835405565423,0.7101528235212651
359977,Random,7,0.7377146240378922,0.7375044469161557
359977,Random,8,0.7161042036708112,0.7176197164468816
359977,Random,9,0.73149792776791,0.7268630509415345
359977,Random,10,0.7217288336293665,0.7185079189730762
359977,Random,11,0.7202486678507993,0.7199059425839287
359977,Random,12,0.7181764357608053,0.7171099034770341
359977,Random,13,0.7113676731793961,0.7083600536010283
359977,Random,14,0.7091474245115453,0.7080475508960915
359977,TPEBO,0,0.7748667850799289,0.7705959313963101
359977,TPEBO,1,0.7542924807578448,0.7531126452010092
359977,TPEBO,2,0.7862640615748964,0.7858259362327371
359977,TPEBO,3,0.7862640615748964,0.7844444019168264
359977,TPEBO,4,0.7830076968620485,0.783556245374558
359977,TPEBO,5,0.7862640615748964,0.7849542378786369
359977,TPEBO,6,0.7865600947306098,0.7829476819232317
359977,TPEBO,7,0.7861160449970397,0.7834575111227002
359977,TPEBO,8,0.7867081113084665,0.7851021532920164
359977,TPEBO,9,0.7793072824156305,0.7805628297318001
359977,TPEBO,10,0.78700414446418,0.7855298078629268
